,x,y,node_id
17902,4455056.060116591,5334417.5056137275,282268
17903,4454889.606974353,5334411.87890126,282269
17904,4454784.133080838,5334406.307738095,282270
17905,4454885.143486466,5334384.759018178,282278
17906,4463220.618395175,5332519.516745538,28227809
17907,4463249.824806683,5332379.9536073655,28227817
17908,4463177.632875341,5332381.574619681,28227819
17909,4463182.944959346,5332524.340614603,28227829
17910,4454854.246933236,5334410.501390212,282279
17911,4509146.417006606,5353694.776706032,282284525
17912,4509243.877354886,5353627.346964819,282284535
17913,4509729.062289729,5353334.365015632,282284620
17914,4512365.861811345,5353732.535054005,282284684
17915,4509703.976290253,5353349.289726342,282284703
17916,4454551.444349434,5334306.939794208,282286
17917,4463115.474882567,5333018.360668435,28228910
17918,4463113.00617621,5332912.694113274,28228922
17919,4463110.183550137,5332809.865405744,28228936
17920,4463106.718581338,5332673.281191593,28228945
17921,4463103.120427119,5332532.227713813,28228955
17922,4453712.764320733,5333849.177869158,282303
17923,4453200.472792432,5334098.727056766,282308
17924,4453092.109055306,5334099.315560724,282311
17925,4455103.686112014,5334808.300592215,282315
17926,4468663.094148945,5334347.483593306,282329412
17927,4468644.9771181485,5334337.252851859,282329449
17928,4511901.275380751,5346899.77562726,2823348408
17929,4511892.72859903,5346917.994115942,2823348409
17930,4511526.835915119,5345027.160183106,282362632
17931,4511510.585083022,5344885.919985269,282362634
17932,4514053.824623601,5356357.462743826,282426489
17933,4514763.344952856,5356337.80815786,282426532
17934,4515086.236075711,5355857.373563894,282426539
17935,4515219.275430984,5355618.127351591,282426542
17936,4515232.556744784,5355948.00908501,282426554
17937,4514994.774683361,5356924.01169441,282431049
17938,4464510.9394383,5328155.6715247,2825334992
17939,4477127.030052253,5374399.139846912,282553867
17940,4477050.545027648,5374165.514518936,282555861
17941,4460038.63568797,5357717.2440529065,282623362
17942,4459970.950506741,5360232.924677274,282624028
17943,4460066.015783985,5361625.821058638,282624593
17944,4459108.1902409615,5358600.008670146,282633225
17945,4461920.67990974,5358954.396562783,282636514
17946,4461916.954194824,5358921.516780398,282636515
17947,4471568.49267609,5332736.759081842,282639849
17948,4460453.037729484,5363201.2113149855,282645938
17949,4432170.508467157,5340327.769918201,282646399
17950,4499971.8447508495,5317087.608053139,282665730
17951,4455125.801222625,5334981.554940516,282665749
17952,4455011.427877895,5334574.93863557,282665755
17953,4455098.305841414,5341171.798244028,282666355
17954,4479032.820690431,5337046.996962974,282744826
17955,4480920.250975559,5333769.986633906,282749434
17956,4480943.042181309,5333744.213463752,282749436
17957,4480985.1763884155,5333781.056281225,282749440
17958,4481217.0110059725,5334059.998658529,282751142
17959,4481151.57199525,5334016.270261928,282751151
17960,4481204.040704759,5334073.784993577,282751158
17961,4481170.9633768285,5334114.802471027,282751162
17962,4482113.957725338,5335568.440679602,282755086
17963,4482100.058088365,5335591.490456037,282755102
17964,4482356.559224888,5335499.756386128,282755206
17965,4444369.742144871,5337589.870314016,282760123
17966,4515283.84550085,5357399.22523328,282825610
17967,4515495.754780841,5357326.715438211,282825620
17968,4515779.157237874,5357169.777200359,282825628
17969,4466962.301308299,5335273.879788433,2828788601
17970,4474102.414374334,5311205.612299096,282896190
17971,4507437.405080394,5363209.088381994,282927267
17972,4507258.3825572785,5363840.600499836,282927279
17973,4507116.660509534,5364234.68904334,282927285
17974,4507065.402751546,5364922.000426026,282927298
17975,4507076.789475566,5364985.30875046,282927300
17976,4505710.691550494,5363910.469753823,282927382
17977,4504331.850630837,5363133.130565819,282927395
17978,4503785.967824101,5362407.625790478,282927410
17979,4506317.766952218,5362214.482126605,282927906
17980,4506672.874219614,5362451.001267763,282927915
17981,4499926.229045201,5360077.281343574,282929023
17982,4500100.875488717,5360126.184029645,282929029
17983,4501965.170261893,5360225.623860453,282929068
17984,4513085.693973016,5356154.658883004,282942854
17985,4512554.99073813,5356138.961261483,282942862
17986,4512274.156390405,5356015.057205396,282942865
17987,4437289.790524591,5327755.5414944505,282985380
17988,4468294.65555827,5334017.238708648,282994414
17989,4467987.487572417,5333879.8225019565,282995137
17990,4468050.852078342,5333825.492764778,282995138
17991,4437205.182461687,5340901.542919308,2830234955
17992,4437372.219085522,5341530.564013495,2830234957
17993,4467599.987377412,5334690.843597697,2830356236
17994,4462973.407232929,5331164.889411668,28304682
17995,4462971.277289329,5331278.613900943,28304786
17996,4462965.701363058,5330938.574342906,28304953
17997,4463153.042904338,5331285.546194725,28304956
17998,4463417.267660088,5331410.870818477,28305043
17999,4450196.705729433,5322945.890224603,283103476
18000,4450157.616608772,5323187.843546807,283105541
18001,4490082.466984268,5321101.449738326,2831205397
18002,4467500.056282779,5348378.216382225,283121318
18003,4491842.524566369,5316953.309863334,2831269231
18004,4518075.578704728,5351413.8393182615,2831456305
18005,4433462.558966967,5343361.918030036,2832354796
18006,4434889.602885178,5343011.937225996,2832354797
18007,4433638.341373212,5343115.063009408,2832354798
18008,4434305.867333587,5339096.659293696,2832438716
18009,4473706.372038619,5334409.76482218,283251714
18010,4435893.267277347,5338334.763031204,2832639304
18011,4436382.837973227,5338521.981822483,2832639305
18012,4436411.009733379,5338519.2878566105,2832639324
18013,4436460.143329516,5338583.807601999,2832639335
18014,4436482.202596175,5338688.230054466,2832639336
18015,4438292.999993147,5342598.344224032,2833527468
18016,4437616.7842967855,5342641.060082881,2833527496
18017,4438346.826506176,5340883.52143067,2833675191
18018,4437703.762235924,5341031.000179832,2833675705
18019,4487662.611388905,5311278.324179057,2833759722
18020,4489795.4658052325,5313267.748258241,2833760119
18021,4446727.574090325,5339210.742778782,283376931
18022,4454809.138017473,5312449.660854129,283401828
18023,4432949.275586089,5340396.560464267,2834407054
18024,4502089.588825541,5322089.327523777,283461407
18025,4467720.952255847,5333424.547817463,283538629
18026,4468355.01169955,5333993.241298107,283540984
18027,4492512.358972358,5338779.483620719,283546997
18028,4486763.808554754,5343263.193602215,283556641
18029,4507270.612951424,5354089.164070809,283657076
18030,4508208.433178853,5355156.98463251,283657077
18031,4507271.998199245,5354055.10612055,283657084
18032,4507278.867076604,5354035.955517196,283657085
18033,4508440.8995789215,5353935.084705438,283657134
18034,4510800.505627244,5352164.062667486,283657204
18035,4510691.504631966,5352155.352087145,283657207
18036,4509379.555846095,5354213.976564045,283657340
18037,4465272.651046548,5365085.825958286,283678659
18038,4448879.014167977,5346537.100324358,283681422
18039,4464284.2621501135,5334401.097829711,283712929
18040,4464172.82342701,5334410.602569372,283712932
18041,4464164.003594807,5334341.592887056,283712938
18042,4512706.360355661,5356487.688534283,283717956
18043,4512630.520545027,5356908.594124082,283717960
18044,4512503.407671846,5355709.536278977,283718031
18045,4510686.721178082,5356030.892821464,283718146
18046,4510736.799560954,5355503.031111887,283718184
18047,4510757.4404027285,5355522.351443284,283718187
18048,4510962.924693511,5355512.521438508,283718204
18049,4514817.590087017,5355800.428452098,283718276
18050,4514839.247649252,5355587.8630315205,283718329
18051,4510106.318300932,5355345.497820401,283718386
18052,4510036.732974761,5355314.396100993,283718391
18053,4463149.946304691,5330563.727349942,28378451
18054,4463273.913653748,5330575.717803875,28378454
18055,4463455.201463548,5330605.84768783,28378471
18056,4451708.691055665,5336263.803242032,28378970
18057,4454808.539611774,5333344.362758146,28380511
18058,4438855.756610385,5342737.738842379,2838052726
18059,4456194.146598491,5335147.777077184,28380579
18060,4456164.999712271,5335105.98934297,28380582
18061,4453354.964145215,5333664.069683575,28380627
18062,4461984.050822302,5327692.50422329,2838700699
18063,4453134.750905817,5334099.855195292,2843961275
18064,4452966.376737137,5334095.623287831,2843966946
18065,4454710.17181786,5334394.628298272,2844042545
18066,4454950.694066041,5334414.243504681,2844069846
18067,4457093.687880645,5337275.287601167,2844134478
18068,4457269.499051167,5337399.902459081,2844134480
18069,4457400.941518629,5337642.837204989,2844138875
18070,4457630.496858109,5338582.204356345,2844174965
18071,4457585.341649567,5338628.05431906,2844174966
18072,4457584.322996956,5338608.068070229,2844784993
18073,4456632.501305698,5339560.96640907,2844813416
18074,4456469.885022601,5339746.865824606,2844813417
18075,4465995.585033488,5332957.275575619,28448459
18076,4451976.067993621,5343908.692864782,2844853185
18077,4451924.6458178675,5344338.104520647,2844853186
18078,4446027.797974702,5349397.828028443,2845390138
18079,4445879.496521288,5349484.132311703,2845390139
18080,4446399.09144956,5349111.263587005,2845396301
18081,4445529.235498546,5349755.9398457715,2845396304
18082,4441393.762012647,5352410.744682813,2845396313
18083,4469244.41184875,5332989.192754211,28465853
18084,4469449.875025984,5333122.015377546,28466589
18085,4468914.919996984,5333296.399521754,28467350
18086,4468971.375804656,5333200.63035741,28467776
18087,4469021.792821573,5333154.855127874,28467794
18088,4470167.030860127,5333082.69807879,2846988376
18089,4464058.031591985,5330700.204107377,28491479
18090,4463754.514783647,5330680.513740258,28491499
18091,4463624.786402086,5330657.852376785,28491503
18092,4463455.524771066,5330620.312404346,28491510
18093,4463363.527556362,5330602.575555529,28491518
18094,4463274.326150652,5330588.925411725,28491528
18095,4463146.6042884365,5330580.139387651,28491533
18096,4435224.694235757,5333222.832052373,2849793218
18097,4435301.463881944,5333308.3028858835,2849793219
18098,4436339.488141908,5332112.907200086,2849890396
18099,4440268.549234896,5327823.346242793,2850305294
18100,4440219.211471642,5327824.294889963,2850305295
18101,4440218.630376257,5327827.158873998,2850305297
18102,4440268.012895506,5327866.954519173,2850305299
18103,4457806.1362069985,5343725.147451789,2850334012
18104,4485124.320684259,5361684.794296669,28507316
18105,4485379.483803216,5361580.390817076,28507319
18106,4485932.163678394,5361819.678461757,28507330
18107,4491504.613456551,5366629.560515143,28507440
18108,4491328.3729320625,5367512.986433283,28507464
18109,4491391.177733529,5367258.632289998,28507469
18110,4492550.394850675,5356996.8137623025,2851517062
18111,4462536.547436868,5327716.481732967,285365385
18112,4462570.88644324,5327717.624738959,285366422
18113,4442652.107780489,5320592.157554074,2853974506
18114,4442972.926230822,5320857.175740509,2853974527
18115,4436496.445861034,5326187.037880733,2854035130
18116,4454169.91048757,5357712.929828912,285419445
18117,4491949.165387286,5357570.4216374345,2854439738
18118,4491800.640602908,5357601.893632905,2854439766
18119,4462591.829513702,5327969.415426243,285485483
18120,4462650.572640472,5328279.638004304,285485504
18121,4462671.370285889,5328416.33011251,285485510
18122,4431466.689080206,5333036.732002906,285532259
18123,4482468.364288572,5367986.818249699,2855735422
18124,4462942.9360444695,5328628.219122203,285598505
18125,4464182.203449222,5327373.961354581,285721986
18126,4492201.043555415,5359286.7990166275,2858965715
18127,4491689.945847688,5321729.188599864,285897212
18128,4492016.986703978,5321993.33440617,285897213
18129,4467026.228189102,5336023.069827849,285911593
18130,4492597.431184312,5358818.864160253,2859314234
18131,4492628.702190195,5358849.346988517,2859314250
18132,4469867.253932733,5362340.807660971,285950470
18133,4469870.503160918,5362372.493840734,285950480
18134,4466849.68377417,5338415.555533075,2859671003
18135,4466849.92956753,5338407.948164502,2859679302
18136,4466850.057327269,5338313.51812969,2859679401
18137,4489762.799807035,5337753.342470133,285998740
18138,4489269.249656271,5337923.6584528955,285998746
18139,4489777.622527821,5337757.985922201,285998868
18140,4489764.282428003,5337763.080422322,285998871
18141,4462025.192480709,5326729.199315696,286076882
18142,4449206.852622839,5329840.874491078,286094058
18143,4448636.560561416,5330052.935156379,286094069
18144,4447897.988153607,5335252.703126789,286094618
18145,4498235.292003498,5328358.287844362,286117950
18146,4498570.298841569,5328436.925276499,286117953
18147,4513554.577728381,5356029.705457454,286174564
18148,4512811.295111191,5354902.84265545,286182209
18149,4511367.134867517,5356224.817923242,286190786
18150,4510823.464378986,5355257.013682336,286195006
18151,4510602.409599947,5355314.579298443,286195039
18152,4510620.661509049,5355303.3709839,286195041
18153,4510636.2389287595,5355339.083133884,286195046
18154,4510781.022914787,5355234.961129328,286195821
18155,4462107.6002765,5327155.604502047,286249383
18156,4460998.571651267,5339072.760634615,286259697
18157,4462131.030107126,5327564.787411665,286335150
18158,4461782.973234069,5327240.048684566,286343351
18159,4464167.907143543,5325775.859486731,286373122
18160,4463210.045687734,5323166.052456495,286373144
18161,4483477.23411752,5313503.017289269,286399748
18162,4484514.815129384,5312643.896961567,286400388
18163,4476947.648223924,5332886.307005082,286441087
18164,4462492.689780073,5326822.368740125,286451140
18165,4462287.351184245,5326964.415263641,286452688
18166,4462255.482407264,5326995.048778861,286454360
18167,4462458.300699897,5326724.674365861,286454363
18168,4462386.950483579,5326899.25462822,286454369
18169,4462441.276332301,5327035.047185491,286454372
18170,4462406.304713555,5327263.741715588,286454375
18171,4462544.135144369,5327184.321940476,286454377
18172,4462277.058761879,5327029.666649712,286459385
18173,4462416.515908287,5327311.889587393,286459387
18174,4485850.5968931755,5343173.190416572,2864675430
18175,4439816.178051293,5327750.185925726,286484461
18176,4449042.242669394,5340200.509933042,286487991
18177,4464699.813576563,5333733.274397816,286511823
18178,4465431.280918404,5333650.118436769,286516174
18179,4511872.692388297,5346898.1597491205,2866047411
18180,4514796.720270559,5343943.81142382,2866065735
18181,4504135.7149515655,5341649.875742873,286793590
18182,4440494.350361367,5343788.949167665,286812991
18183,4440467.362645719,5343822.982428365,286812993
18184,4440455.807342454,5344078.112052939,286812996
18185,4441717.997719652,5344467.627270594,286813024
18186,4440980.312920578,5344223.261501253,286813029
18187,4440458.97994826,5343780.177481057,286813041
18188,4440018.65698487,5343552.295271545,286813047
18189,4439760.338773793,5347920.597723359,286818588
18190,4439711.499651227,5348122.61283091,286818590
18191,4441326.383880946,5348535.046950129,286818593
18192,4442144.44276568,5347694.527205716,286818705
18193,4437390.524710343,5349889.957438846,286822202
18194,4443310.495378607,5340602.122691417,286822218
18195,4477888.5134918755,5352832.306887138,286833781
18196,4511494.748860514,5357627.288728498,286835242
18197,4511523.280301198,5357620.451760886,286835243
18198,4511466.595509851,5357737.707538527,286835256
18199,4510947.677635206,5358005.058057797,286838118
18200,4511672.234259622,5358681.894498655,286842956
18201,4469720.564523007,5321848.328014599,286848756
18202,4469681.95070355,5321853.135521337,286849089
18203,4469855.316251805,5321871.558104808,286849272
18204,4469839.0312073715,5321838.096393324,286849319
18205,4492966.630798907,5312391.383320835,286857681
18206,4491977.293982165,5313041.6792124575,286857826
18207,4492819.240775406,5312850.373835717,286858031
18208,4464526.642247344,5339047.9173113415,286918770
18209,4475593.686613294,5371093.47998412,286930882
18210,4475757.600691898,5371507.278564909,286930883
18211,4474078.73164692,5371473.538331531,286932116
18212,4461093.536026102,5337793.274362175,2869478039
18213,4487604.095972248,5357267.8730627885,2869822597
18214,4464976.417868306,5326088.991196581,286996111
18215,4464322.4939015545,5326140.396486292,287002727
18216,4443878.453233836,5328582.447324471,287066752
18217,4461409.263757648,5344733.702825268,287089134
18218,4462464.623571332,5327524.938329139,2870959343
18219,4436875.205431953,5353314.090352469,287099964
18220,4437778.687379048,5353177.079240326,287100011
18221,4438147.8519794475,5353206.878621274,287100024
18222,4438253.352867103,5353190.662190969,287100059
18223,4438703.290421992,5353181.952755956,287100079
18224,4439765.139210069,5353077.06783242,287100140
18225,4437597.780072679,5354145.440586637,287100148
18226,4438118.567944759,5353452.847651161,287100321
18227,4441804.0602594325,5348598.96648489,287104670
18228,4441910.550167398,5348458.012590228,287104755
18229,4442212.615030674,5348240.962394867,287104804
18230,4473639.305615306,5344718.830691752,2871151008
18231,4473600.6675179945,5344857.050998527,2871151019
18232,4473220.699205672,5345313.950288299,2871151023
18233,4444207.812995532,5307288.005486069,287121468
18234,4445453.932632867,5308456.936666034,287122422
18235,4460686.119109934,5337822.756005849,2871224620
18236,4444409.428033618,5307138.430096885,287126736
18237,4444485.090031756,5307128.693516471,287126927
18238,4444991.330998946,5307091.712747606,287128230
18239,4476624.116250309,5344256.153505713,2871384655
18240,4473712.2839674875,5344782.665079384,2871474404
18241,4459562.466826855,5349353.722199336,287327038
18242,4487321.4631530065,5329064.362603758,287336372
18243,4487403.46961691,5328052.622009063,287336581
18244,4477770.796050175,5334003.578731021,2873415202
18245,4486406.6649445845,5327257.705621583,287342435
18246,4486397.124978824,5327328.302651138,287342447
18247,4487079.7370931795,5326757.010073932,287342453
18248,4475616.707319149,5327402.611837047,2873426363
18249,4463272.963988842,5326847.800972409,287360419
18250,4484934.913710712,5337136.139712001,287408289
18251,4491641.865171303,5339982.959282169,287410100
18252,4490737.968503526,5341477.279073401,287417724
18253,4490959.975040617,5341437.190609867,287417727
18254,4465428.451248685,5328546.104983642,2874554650
18255,4473542.537676209,5331740.904665457,287540355
18256,4512949.012880712,5358555.303337783,287612070
18257,4513883.656489619,5358513.468590009,287612123
18258,4514370.753995027,5358336.163509221,287612161
18259,4514695.711457213,5357877.394641446,287612248
18260,4514733.437664479,5357711.339173778,287612296
18261,4515278.393570908,5357395.3965821,287612376
18262,4514947.730943835,5358003.723342814,287612534
18263,4514318.535945835,5358767.549001,287612722
18264,4514331.139239296,5358779.512118765,287612726
18265,4514419.369725298,5359214.986535332,287613075
18266,4514335.690750288,5358758.017745174,287613212
18267,4512858.639826189,5358849.875357012,287617906
18268,4512959.129837408,5358289.295567354,287618065
18269,4443898.158924392,5342428.842431275,287656036
18270,4465719.315418541,5335242.499444163,287658
18271,4465763.625729883,5335088.992128652,287664
18272,4465731.581833714,5334985.425840391,287667
18273,4466477.716945786,5337640.111272181,2876845016
18274,4474256.124935769,5314803.059453674,287702666
18275,4487534.580425131,5357018.341484821,2877645681
18276,4469063.814232304,5333117.243156006,28781203
18277,4468302.043525222,5334208.567504474,28785280
18278,4468335.6669214815,5334286.619111583,28785281
18279,4465941.012935209,5331950.176928478,287906298
18280,4469930.505900262,5334231.563113264,28792807
18281,4469898.58359404,5334453.679619438,28793019
18282,4469939.691458972,5334507.604667956,28793021
18283,4470504.742708329,5334756.050766886,28793248
18284,4470572.00091912,5334803.373615524,28793251
18285,4470598.604715235,5334754.68815781,28793266
18286,4470625.389096085,5334665.81550216,28793278
18287,4470770.615378323,5335008.100088756,28793340
18288,4470430.333027174,5334479.000436173,28793599
18289,4471168.499001246,5335003.307811992,28793876
18290,4471294.443894307,5335101.560016222,28793878
18291,4471278.770447064,5334439.864958595,28794004
18292,4471454.353033175,5334472.865875561,28794009
18293,4474409.892089108,5310173.745306033,287962935
18294,4474393.083521235,5310143.12020761,287963660
18295,4471713.689677834,5330169.809052625,2879719809
18296,4466025.888380393,5331933.42599939,288024504
18297,4477126.590970559,5342181.800679429,2880476999
18298,4477083.096817353,5342420.159097237,2880477000
18299,4484799.287181792,5355839.133680202,2881149533
18300,4496146.679329975,5345320.570876675,288204768
18301,4496235.151419589,5345387.984204347,288204772
18302,4496179.061318897,5345277.2157851,288204777
18303,4466103.934798043,5341865.138152508,288250417
18304,4466437.81250822,5341848.694076232,288257840
18305,4494566.24678716,5343748.10466875,288325706
18306,4494580.199728268,5343733.813748236,288325711
18307,4494965.14244562,5343595.785547871,288325719
18308,4494289.924384113,5343656.308063035,288325723
18309,4494976.998052199,5343486.136389714,288325762
18310,4495088.58752011,5343374.842637673,288325771
18311,4493926.028468047,5342529.468474853,288325819
18312,4493444.340871578,5342491.133298397,288325927
18313,4493248.855871681,5342382.058642035,288325936
18314,4493640.386198773,5342069.668657962,288325941
18315,4493214.502076211,5341806.998658734,288326037
18316,4493229.921794053,5341905.276611999,288326038
18317,4493309.216751544,5342682.391765284,288326056
18318,4493539.126403288,5342866.052150031,288326085
18319,4493037.621032856,5343070.846894075,288326158
18320,4466454.212048402,5341846.973963385,288388445
18321,4467353.5465887,5328455.840005453,288476344
18322,4495203.437427294,5345843.772509708,288485491
18323,4495811.982979421,5345633.292773329,288485496
18324,4496352.718368852,5346178.941167791,288485888
18325,4497003.409399479,5346138.345867777,288486014
18326,4496537.995592033,5347407.604044887,288486111
18327,4497644.652703382,5346176.210688628,288486617
18328,4498041.491224023,5346682.674699807,288486635
18329,4498956.339169646,5346688.07154968,288527250
18330,4498091.019381555,5347577.250240536,288527494
18331,4498106.386723,5347447.42368427,288527568
18332,4498327.001899845,5346157.291679716,288528355
18333,4498676.652800899,5346544.1789409565,288528506
18334,4498325.0077103255,5345880.037020095,288528939
18335,4498285.260965556,5345735.795223961,288528942
18336,4498325.524831964,5345294.469770778,288528943
18337,4497932.574736897,5345005.906480919,288529000
18338,4497918.750169394,5344902.833461651,288529006
18339,4461347.792881759,5332159.086367335,2886219859
18340,4461846.490180714,5339226.682649096,288820975
18341,4461849.1996630365,5339121.54779782,288820977
18342,4462029.13070128,5339241.609238216,288825134
18343,4468392.255468428,5334277.521084605,288858231
18344,4460395.1150069,5334716.162766935,288869523
18345,4461626.0078466805,5339975.978967576,288910631
18346,4461473.665829744,5340029.693161964,288914528
18347,4514448.140451252,5358364.4580612425,288934117
18348,4514452.4591472065,5358699.031440979,288934225
18349,4515082.036257789,5357176.649518526,288934247
18350,4514412.7434388725,5357211.888273535,288934275
18351,4514688.77777317,5357639.85742053,288934345
18352,4514351.593931848,5360650.423364861,288965783
18353,4513672.781010997,5360070.284204669,288966091
18354,4513957.401942582,5360080.845400348,288966095
18355,4465603.820766624,5337331.490035224,2889682438
18356,4461685.163386166,5339688.21925525,288973134
18357,4461683.788335677,5339766.824276944,288973136
18358,4463339.151794984,5323107.837264178,289063449
18359,4452486.938312297,5317473.7395975245,289103907
18360,4474022.196981495,5328657.044787097,289111921
18361,4460869.933420232,5339000.083635792,289119010
18362,4434318.915430623,5329114.51843697,2892192724
18363,4434204.687596993,5329138.083536411,2892192726
18364,4433777.598099718,5329986.345318214,2892192741
18365,4436071.401314974,5324389.9398812745,2892376834
18366,4435928.488289788,5326895.755050036,2892376857
18367,4466929.873689206,5327716.261228104,2892399056
18368,4466966.556093708,5327733.8296709675,2892399062
18369,4464336.212312384,5326727.327223625,289273445
18370,4464535.049910081,5326725.814460059,289273447
18371,4464588.54351426,5330882.193973695,28933390
18372,4463895.14867333,5332031.14002204,28935509
18373,4474158.210156339,5328590.134284133,289402123
18374,4474168.563768618,5328682.357070956,289402318
18375,4474252.014618405,5328854.566481568,289402320
18376,4474218.50796392,5328814.36476517,289402504
18377,4492688.467366686,5321728.238008453,289480162
18378,4493802.735695022,5321210.0241577905,289480305
18379,4494137.072624533,5321007.032149468,289480335
18380,4463607.55847591,5327688.835145944,289591440
18381,4463554.565683255,5332027.574330674,28959692
18382,4463097.235232437,5332304.488106826,28959694
18383,4463102.164958766,5332165.225549064,28959695
18384,4463085.609771769,5332304.907876128,28959696
18385,4463094.482265204,5332670.0576059725,28959698
18386,4463100.771554087,5332914.263138208,28959700
18387,4463125.678624816,5333385.993062147,28959702
18388,4463267.786705582,5333149.682973976,28959703
18389,4463390.363624305,5333143.959258543,28959704
18390,4463389.271355479,5333154.707969476,28959705
18391,4463260.023100185,5333161.21962156,28959706
18392,4463123.479683472,5333328.996052329,28959707
18393,4463414.802092434,5333625.378629536,28959788
18394,4470816.604117174,5332661.990404142,289632271
18395,4463779.387524253,5327594.751851249,289690736
18396,4463603.560361284,5327418.7306439215,289725976
18397,4463493.432690715,5327524.134438389,289725982
18398,4463525.950007747,5327191.471650627,289786689
18399,4470914.247053141,5339776.08894617,2897878437
18400,4486158.299039706,5382359.079122706,289945880
18401,4486772.031813945,5381687.570001693,289945916
18402,4486225.677127497,5380046.854103838,289945940
18403,4489760.098657851,5378988.068089009,289947338
18404,4489522.382198217,5379034.968181796,289947345
18405,4462165.239462419,5336411.745984231,289999258
18406,4463213.558359746,5327626.258437289,290038532
18407,4463569.84107196,5328105.940216442,290039942
18408,4463617.446934762,5328174.067928353,290040906
18409,4464340.616090153,5328164.191255858,290042876
18410,4465640.083833528,5334970.97508862,29004859
18411,4465639.219902113,5334958.481673226,29004860
18412,4463099.713546758,5332383.922935917,29007019
18413,4463257.263286965,5333009.87479879,29007047
18414,4463499.196318248,5333136.435573499,29007179
18415,4463446.153967367,5333623.565607357,29007692
18416,4463587.13260307,5333929.293748079,29007693
18417,4463815.42793145,5333887.522943563,29007694
18418,4463347.714793953,5333976.938462758,29007695
18419,4464017.925826758,5333850.81640484,29007696
18420,4514096.805185176,5357075.462661179,290103510
18421,4513092.442555678,5357763.208676629,290103533
18422,4510762.109186691,5359783.555014042,290103610
18423,4510807.847727226,5360367.999739277,290103635
18424,4510530.304050914,5360594.0386339305,290103640
18425,4509773.446962943,5360642.2926854575,290103677
18426,4511048.924739176,5360398.060685931,290103692
18427,4510613.181889593,5361261.516126289,290103730
18428,4462492.318599666,5337633.095478036,290137333
18429,4462652.372424865,5337621.425608085,290137529
18430,4462702.319695438,5337595.889964748,290139579
18431,4462374.476474646,5336501.47856328,29014889
18432,4483283.06166536,5312556.218799116,290182837
18433,4475112.587999508,5313092.8751737485,290198286
18434,4485883.429182888,5358147.904677287,2902328705
18435,4484823.080150139,5358029.232364223,2902328706
18436,4484511.421335208,5357994.226485911,2902328707
18437,4485486.783833182,5358103.461642353,2902328708
18438,4444565.707097015,5338560.644872694,290234319
18439,4444585.2199609,5338552.059412106,290234321
18440,4460562.831846642,5339548.023302556,290247526
18441,4461742.06932537,5336181.71734875,290252924
18442,4463107.592407258,5336382.390940407,290262085
18443,4467027.840162497,5331937.010770935,29030021
18444,4466617.062129254,5332136.491376716,29030274
18445,4467035.504667859,5331445.955184037,29030276
18446,4464929.348823951,5326577.986145182,290306407
18447,4467863.181857696,5332913.352676027,29030749
18448,4462456.128487931,5327484.996551612,290307714
18449,4463874.561703877,5326578.782263839,290307750
18450,4464085.776014222,5326575.107679633,290307758
18451,4467871.62800721,5332087.0249120565,29031286
18452,4468405.240276247,5332234.977311275,29031832
18453,4468439.988670769,5332187.448971569,29031835
18454,4468312.136609139,5332172.4888111055,29031837
18455,4467617.272623756,5331541.250649212,29032040
18456,4439384.834631463,5347584.766827824,2903220731
18457,4466495.3989667175,5331674.868781081,29033092
18458,4450288.35819625,5357228.447397282,290343699
18459,4463809.637920108,5326799.783578042,290367011
18460,4463450.889826876,5330738.622708371,290375161
18461,4463269.601683303,5330733.290046648,290375162
18462,4454979.340280643,5334415.474365346,29042138
18463,4493202.294150558,5320707.369620768,290448620
18464,4504695.8780596955,5321128.460263476,290452156
18465,4450045.00956037,5317244.656859942,2904801916
18466,4432977.447587102,5343051.547153564,2904831408
18467,4431456.760775071,5342591.368668042,2904831409
18468,4464608.691845256,5328675.17709243,290490209
18469,4454212.452853311,5331082.180816499,29050169
18470,4454253.886936785,5331089.077201157,29050170
18471,4454198.612104819,5331089.853257806,29050173
18472,4454266.042749128,5331046.6794931,29050182
18473,4477114.539885167,5361506.3983149575,290503198
18474,4477159.481916147,5361391.247186211,290504394
18475,4464504.832230312,5328357.608954271,290507542
18476,4464642.517036228,5329125.570159879,290507555
18477,4464437.560446079,5328157.083194386,290507567
18478,4464258.984084314,5327639.941663236,290507580
18479,4464617.84350093,5328914.237713705,290511232
18480,4464492.896254344,5328350.110494438,290511234
18481,4464628.675108903,5329122.742338673,290511235
18482,4464631.2461088365,5329161.489670684,290511236
18483,4464426.512249179,5328158.252685029,290511239
18484,4464597.246061323,5328674.536219064,290511243
18485,4464250.625609868,5327641.283725855,290511252
18486,4464514.710854395,5328406.930100575,290511255
18487,4472389.142810207,5331147.417753212,290527779
18488,4472392.076879145,5331606.674437217,290531792
18489,4465617.985477553,5327401.331886847,290559602
18490,4515489.409242039,5356432.8542141775,290758861
18491,4515693.150594819,5356619.777032373,290758868
18492,4516264.53945041,5356055.05112598,290758905
18493,4517136.149498948,5356550.068937986,290758967
18494,4487303.797434526,5344915.3986155195,290778466
18495,4487913.379047924,5341263.94983617,290787474
18496,4488488.152586145,5341303.330473758,290787480
18497,4464133.983031484,5326576.462417745,290795121
18498,4468813.444220495,5331765.565885925,291191179
18499,4469897.387349471,5337567.564619652,2913115597
18500,4469872.140399558,5337562.516141413,2913115599
18501,4469539.301062633,5333372.41927547,291365247
